2024-09-13 12:49:02,407 - Error: EQUI7_NA020M_E084N030T3_rqatrend_VH_A_thresh_3.0_year_2017_cluster.nc - Command '['python', '03_1_s1_polygon_extraction_relabeling.py', '/net/projects/forexd/WP1/Data/S1_TILES_R8/s1_change_detection_northamerica/EQUI7_NA020M_E084N030T3_rqatrend_VH_A_thresh_3.0_year_2017_cluster.nc', '/net/projects/forexd/WP1/02_ImprovedLabels/Scripts/ForExD-WP1-P1/results//region_08_dca_filtered_ids_usda_polygons_EPSG_27705.shp', '/net/projects/forexd/WP1/Data/CONUS/tcc/wp1_nlcd_tcc_conus_2017_v2021_4_20m_EPSG_27705_cropped_region_08.tif', '/net/projects/forexd/WP1/02_ImprovedLabels/Scripts/ForExD-WP1-P1/results//overlapping_results/']' returned non-zero exit status 1.
2024-09-13 13:03:10,138 - Error: EQUI7_NA020M_E090N024T3_rqatrend_VH_A_thresh_3.0_year_2016_cluster_compressed.nc - Command '['python', '03_1_s1_polygon_extraction_relabeling.py', '/net/projects/forexd/WP1/Data/S1_TILES_R8/s1_change_detection_northamerica/EQUI7_NA020M_E090N024T3_rqatrend_VH_A_thresh_3.0_year_2016_cluster_compressed.nc', '/net/projects/forexd/WP1/02_ImprovedLabels/Scripts/ForExD-WP1-P1/results//region_08_dca_filtered_ids_usda_polygons_EPSG_27705.shp', '/net/projects/forexd/WP1/Data/CONUS/tcc/wp1_nlcd_tcc_conus_2017_v2021_4_20m_EPSG_27705_cropped_region_08.tif', 'EPSG:27705', '/net/projects/forexd/WP1/02_ImprovedLabels/Scripts/ForExD-WP1-P1/results//overlapping_results/']' returned non-zero exit status 1.
2024-09-13 13:03:10,172 - Error: EQUI7_NA020M_E084N030T3_rqatrend_VH_A_thresh_3.0_year_2018_cluster.nc - Command '['python', '03_1_s1_polygon_extraction_relabeling.py', '/net/projects/forexd/WP1/Data/S1_TILES_R8/s1_change_detection_northamerica/EQUI7_NA020M_E084N030T3_rqatrend_VH_A_thresh_3.0_year_2018_cluster.nc', '/net/projects/forexd/WP1/02_ImprovedLabels/Scripts/ForExD-WP1-P1/results//region_08_dca_filtered_ids_usda_polygons_EPSG_27705.shp', '/net/projects/forexd/WP1/Data/CONUS/tcc/wp1_nlcd_tcc_conus_2017_v2021_4_20m_EPSG_27705_cropped_region_08.tif', 'EPSG:27705', '/net/projects/forexd/WP1/02_ImprovedLabels/Scripts/ForExD-WP1-P1/results//overlapping_results/']' returned non-zero exit status 1.
2024-09-13 13:03:10,859 - Error: EQUI7_NA020M_E096N027T3_rqatrend_VH_A_thresh_3.0_year_2019_cluster_compressed.nc - Command '['python', '03_1_s1_polygon_extraction_relabeling.py', '/net/projects/forexd/WP1/Data/S1_TILES_R8/s1_change_detection_northamerica/EQUI7_NA020M_E096N027T3_rqatrend_VH_A_thresh_3.0_year_2019_cluster_compressed.nc', '/net/projects/forexd/WP1/02_ImprovedLabels/Scripts/ForExD-WP1-P1/results//region_08_dca_filtered_ids_usda_polygons_EPSG_27705.shp', '/net/projects/forexd/WP1/Data/CONUS/tcc/wp1_nlcd_tcc_conus_2017_v2021_4_20m_EPSG_27705_cropped_region_08.tif', 'EPSG:27705', '/net/projects/forexd/WP1/02_ImprovedLabels/Scripts/ForExD-WP1-P1/results//overlapping_results/']' returned non-zero exit status 1.
2024-09-13 13:03:10,868 - Error: EQUI7_NA020M_E087N027T3_rqatrend_VH_A_thresh_3.0_year_2019_cluster_compressed.nc - Command '['python', '03_1_s1_polygon_extraction_relabeling.py', '/net/projects/forexd/WP1/Data/S1_TILES_R8/s1_change_detection_northamerica/EQUI7_NA020M_E087N027T3_rqatrend_VH_A_thresh_3.0_year_2019_cluster_compressed.nc', '/net/projects/forexd/WP1/02_ImprovedLabels/Scripts/ForExD-WP1-P1/results//region_08_dca_filtered_ids_usda_polygons_EPSG_27705.shp', '/net/projects/forexd/WP1/Data/CONUS/tcc/wp1_nlcd_tcc_conus_2017_v2021_4_20m_EPSG_27705_cropped_region_08.tif', 'EPSG:27705', '/net/projects/forexd/WP1/02_ImprovedLabels/Scripts/ForExD-WP1-P1/results//overlapping_results/']' returned non-zero exit status 1.
2024-09-13 13:03:10,877 - Error: EQUI7_NA020M_E099N033T3_rqatrend_VH_A_thresh_3.0_year_2020_cluster_compressed.nc - Command '['python', '03_1_s1_polygon_extraction_relabeling.py', '/net/projects/forexd/WP1/Data/S1_TILES_R8/s1_change_detection_northamerica/EQUI7_NA020M_E099N033T3_rqatrend_VH_A_thresh_3.0_year_2020_cluster_compressed.nc', '/net/projects/forexd/WP1/02_ImprovedLabels/Scripts/ForExD-WP1-P1/results//region_08_dca_filtered_ids_usda_polygons_EPSG_27705.shp', '/net/projects/forexd/WP1/Data/CONUS/tcc/wp1_nlcd_tcc_conus_2017_v2021_4_20m_EPSG_27705_cropped_region_08.tif', 'EPSG:27705', '/net/projects/forexd/WP1/02_ImprovedLabels/Scripts/ForExD-WP1-P1/results//overlapping_results/']' returned non-zero exit status 1.
2024-09-13 13:03:10,895 - Error: EQUI7_NA020M_E090N030T3_rqatrend_VH_A_thresh_3.0_year_2017_cluster_compressed.nc - Command '['python', '03_1_s1_polygon_extraction_relabeling.py', '/net/projects/forexd/WP1/Data/S1_TILES_R8/s1_change_detection_northamerica/EQUI7_NA020M_E090N030T3_rqatrend_VH_A_thresh_3.0_year_2017_cluster_compressed.nc', '/net/projects/forexd/WP1/02_ImprovedLabels/Scripts/ForExD-WP1-P1/results//region_08_dca_filtered_ids_usda_polygons_EPSG_27705.shp', '/net/projects/forexd/WP1/Data/CONUS/tcc/wp1_nlcd_tcc_conus_2017_v2021_4_20m_EPSG_27705_cropped_region_08.tif', 'EPSG:27705', '/net/projects/forexd/WP1/02_ImprovedLabels/Scripts/ForExD-WP1-P1/results//overlapping_results/']' returned non-zero exit status 1.
2024-09-13 13:03:10,895 - Error: EQUI7_NA020M_E090N030T3_rqatrend_VH_A_thresh_3.0_year_2020_cluster_compressed.nc - Command '['python', '03_1_s1_polygon_extraction_relabeling.py', '/net/projects/forexd/WP1/Data/S1_TILES_R8/s1_change_detection_northamerica/EQUI7_NA020M_E090N030T3_rqatrend_VH_A_thresh_3.0_year_2020_cluster_compressed.nc', '/net/projects/forexd/WP1/02_ImprovedLabels/Scripts/ForExD-WP1-P1/results//region_08_dca_filtered_ids_usda_polygons_EPSG_27705.shp', '/net/projects/forexd/WP1/Data/CONUS/tcc/wp1_nlcd_tcc_conus_2017_v2021_4_20m_EPSG_27705_cropped_region_08.tif', 'EPSG:27705', '/net/projects/forexd/WP1/02_ImprovedLabels/Scripts/ForExD-WP1-P1/results//overlapping_results/']' returned non-zero exit status 1.
2024-09-13 13:03:10,911 - Error: EQUI7_NA020M_E093N024T3_rqatrend_VH_A_thresh_3.0_year_2018_cluster_compressed.nc - Command '['python', '03_1_s1_polygon_extraction_relabeling.py', '/net/projects/forexd/WP1/Data/S1_TILES_R8/s1_change_detection_northamerica/EQUI7_NA020M_E093N024T3_rqatrend_VH_A_thresh_3.0_year_2018_cluster_compressed.nc', '/net/projects/forexd/WP1/02_ImprovedLabels/Scripts/ForExD-WP1-P1/results//region_08_dca_filtered_ids_usda_polygons_EPSG_27705.shp', '/net/projects/forexd/WP1/Data/CONUS/tcc/wp1_nlcd_tcc_conus_2017_v2021_4_20m_EPSG_27705_cropped_region_08.tif', 'EPSG:27705', '/net/projects/forexd/WP1/02_ImprovedLabels/Scripts/ForExD-WP1-P1/results//overlapping_results/']' returned non-zero exit status 1.
2024-09-13 13:03:10,928 - Error: EQUI7_NA020M_E090N027T3_rqatrend_VH_A_thresh_3.0_year_2016_cluster_compressed.nc - Command '['python', '03_1_s1_polygon_extraction_relabeling.py', '/net/projects/forexd/WP1/Data/S1_TILES_R8/s1_change_detection_northamerica/EQUI7_NA020M_E090N027T3_rqatrend_VH_A_thresh_3.0_year_2016_cluster_compressed.nc', '/net/projects/forexd/WP1/02_ImprovedLabels/Scripts/ForExD-WP1-P1/results//region_08_dca_filtered_ids_usda_polygons_EPSG_27705.shp', '/net/projects/forexd/WP1/Data/CONUS/tcc/wp1_nlcd_tcc_conus_2017_v2021_4_20m_EPSG_27705_cropped_region_08.tif', 'EPSG:27705', '/net/projects/forexd/WP1/02_ImprovedLabels/Scripts/ForExD-WP1-P1/results//overlapping_results/']' returned non-zero exit status 1.
2024-09-13 13:03:10,934 - Error: EQUI7_NA020M_E093N033T3_rqatrend_VH_A_thresh_3.0_year_2019_cluster_compressed.nc - Command '['python', '03_1_s1_polygon_extraction_relabeling.py', '/net/projects/forexd/WP1/Data/S1_TILES_R8/s1_change_detection_northamerica/EQUI7_NA020M_E093N033T3_rqatrend_VH_A_thresh_3.0_year_2019_cluster_compressed.nc', '/net/projects/forexd/WP1/02_ImprovedLabels/Scripts/ForExD-WP1-P1/results//region_08_dca_filtered_ids_usda_polygons_EPSG_27705.shp', '/net/projects/forexd/WP1/Data/CONUS/tcc/wp1_nlcd_tcc_conus_2017_v2021_4_20m_EPSG_27705_cropped_region_08.tif', 'EPSG:27705', '/net/projects/forexd/WP1/02_ImprovedLabels/Scripts/ForExD-WP1-P1/results//overlapping_results/']' returned non-zero exit status 1.
2024-09-13 13:03:10,963 - Error: EQUI7_NA020M_E084N024T3_rqatrend_VH_A_thresh_3.0_year_2020_cluster_compressed.nc - Command '['python', '03_1_s1_polygon_extraction_relabeling.py', '/net/projects/forexd/WP1/Data/S1_TILES_R8/s1_change_detection_northamerica/EQUI7_NA020M_E084N024T3_rqatrend_VH_A_thresh_3.0_year_2020_cluster_compressed.nc', '/net/projects/forexd/WP1/02_ImprovedLabels/Scripts/ForExD-WP1-P1/results//region_08_dca_filtered_ids_usda_polygons_EPSG_27705.shp', '/net/projects/forexd/WP1/Data/CONUS/tcc/wp1_nlcd_tcc_conus_2017_v2021_4_20m_EPSG_27705_cropped_region_08.tif', 'EPSG:27705', '/net/projects/forexd/WP1/02_ImprovedLabels/Scripts/ForExD-WP1-P1/results//overlapping_results/']' returned non-zero exit status 1.
2024-09-13 13:03:10,972 - Error: EQUI7_NA020M_E084N027T3_rqatrend_VH_A_thresh_3.0_year_2017_cluster_compressed.nc - Command '['python', '03_1_s1_polygon_extraction_relabeling.py', '/net/projects/forexd/WP1/Data/S1_TILES_R8/s1_change_detection_northamerica/EQUI7_NA020M_E084N027T3_rqatrend_VH_A_thresh_3.0_year_2017_cluster_compressed.nc', '/net/projects/forexd/WP1/02_ImprovedLabels/Scripts/ForExD-WP1-P1/results//region_08_dca_filtered_ids_usda_polygons_EPSG_27705.shp', '/net/projects/forexd/WP1/Data/CONUS/tcc/wp1_nlcd_tcc_conus_2017_v2021_4_20m_EPSG_27705_cropped_region_08.tif', 'EPSG:27705', '/net/projects/forexd/WP1/02_ImprovedLabels/Scripts/ForExD-WP1-P1/results//overlapping_results/']' returned non-zero exit status 1.
2024-09-13 13:03:10,988 - Error: EQUI7_NA020M_E090N027T3_rqatrend_VH_A_thresh_3.0_year_2021_cluster_compressed.nc - Command '['python', '03_1_s1_polygon_extraction_relabeling.py', '/net/projects/forexd/WP1/Data/S1_TILES_R8/s1_change_detection_northamerica/EQUI7_NA020M_E090N027T3_rqatrend_VH_A_thresh_3.0_year_2021_cluster_compressed.nc', '/net/projects/forexd/WP1/02_ImprovedLabels/Scripts/ForExD-WP1-P1/results//region_08_dca_filtered_ids_usda_polygons_EPSG_27705.shp', '/net/projects/forexd/WP1/Data/CONUS/tcc/wp1_nlcd_tcc_conus_2017_v2021_4_20m_EPSG_27705_cropped_region_08.tif', 'EPSG:27705', '/net/projects/forexd/WP1/02_ImprovedLabels/Scripts/ForExD-WP1-P1/results//overlapping_results/']' returned non-zero exit status 1.
2024-09-13 13:03:10,988 - Error: EQUI7_NA020M_E096N024T3_rqatrend_VH_A_thresh_3.0_year_2019_cluster_compressed.nc - Command '['python', '03_1_s1_polygon_extraction_relabeling.py', '/net/projects/forexd/WP1/Data/S1_TILES_R8/s1_change_detection_northamerica/EQUI7_NA020M_E096N024T3_rqatrend_VH_A_thresh_3.0_year_2019_cluster_compressed.nc', '/net/projects/forexd/WP1/02_ImprovedLabels/Scripts/ForExD-WP1-P1/results//region_08_dca_filtered_ids_usda_polygons_EPSG_27705.shp', '/net/projects/forexd/WP1/Data/CONUS/tcc/wp1_nlcd_tcc_conus_2017_v2021_4_20m_EPSG_27705_cropped_region_08.tif', 'EPSG:27705', '/net/projects/forexd/WP1/02_ImprovedLabels/Scripts/ForExD-WP1-P1/results//overlapping_results/']' returned non-zero exit status 1.
2024-09-13 13:03:11,023 - Error: EQUI7_NA020M_E084N027T3_rqatrend_VH_A_thresh_3.0_year_2020_cluster_compressed.nc - Command '['python', '03_1_s1_polygon_extraction_relabeling.py', '/net/projects/forexd/WP1/Data/S1_TILES_R8/s1_change_detection_northamerica/EQUI7_NA020M_E084N027T3_rqatrend_VH_A_thresh_3.0_year_2020_cluster_compressed.nc', '/net/projects/forexd/WP1/02_ImprovedLabels/Scripts/ForExD-WP1-P1/results//region_08_dca_filtered_ids_usda_polygons_EPSG_27705.shp', '/net/projects/forexd/WP1/Data/CONUS/tcc/wp1_nlcd_tcc_conus_2017_v2021_4_20m_EPSG_27705_cropped_region_08.tif', 'EPSG:27705', '/net/projects/forexd/WP1/02_ImprovedLabels/Scripts/ForExD-WP1-P1/results//overlapping_results/']' returned non-zero exit status 1.
2024-09-13 13:03:11,032 - Error: EQUI7_NA020M_E099N030T3_rqatrend_VH_A_thresh_3.0_year_2017_cluster_compressed.nc - Command '['python', '03_1_s1_polygon_extraction_relabeling.py', '/net/projects/forexd/WP1/Data/S1_TILES_R8/s1_change_detection_northamerica/EQUI7_NA020M_E099N030T3_rqatrend_VH_A_thresh_3.0_year_2017_cluster_compressed.nc', '/net/projects/forexd/WP1/02_ImprovedLabels/Scripts/ForExD-WP1-P1/results//region_08_dca_filtered_ids_usda_polygons_EPSG_27705.shp', '/net/projects/forexd/WP1/Data/CONUS/tcc/wp1_nlcd_tcc_conus_2017_v2021_4_20m_EPSG_27705_cropped_region_08.tif', 'EPSG:27705', '/net/projects/forexd/WP1/02_ImprovedLabels/Scripts/ForExD-WP1-P1/results//overlapping_results/']' returned non-zero exit status 1.
2024-09-13 13:03:11,032 - Error: EQUI7_NA020M_E084N024T3_rqatrend_VH_A_thresh_3.0_year_2016_cluster_compressed.nc.aux.xml - Command '['python', '03_1_s1_polygon_extraction_relabeling.py', '/net/projects/forexd/WP1/Data/S1_TILES_R8/s1_change_detection_northamerica/EQUI7_NA020M_E084N024T3_rqatrend_VH_A_thresh_3.0_year_2016_cluster_compressed.nc.aux.xml', '/net/projects/forexd/WP1/02_ImprovedLabels/Scripts/ForExD-WP1-P1/results//region_08_dca_filtered_ids_usda_polygons_EPSG_27705.shp', '/net/projects/forexd/WP1/Data/CONUS/tcc/wp1_nlcd_tcc_conus_2017_v2021_4_20m_EPSG_27705_cropped_region_08.tif', 'EPSG:27705', '/net/projects/forexd/WP1/02_ImprovedLabels/Scripts/ForExD-WP1-P1/results//overlapping_results/']' returned non-zero exit status 1.
2024-09-13 13:03:11,045 - Error: EQUI7_NA020M_E099N030T3_rqatrend_VH_A_thresh_3.0_year_2020_cluster_compressed.nc - Command '['python', '03_1_s1_polygon_extraction_relabeling.py', '/net/projects/forexd/WP1/Data/S1_TILES_R8/s1_change_detection_northamerica/EQUI7_NA020M_E099N030T3_rqatrend_VH_A_thresh_3.0_year_2020_cluster_compressed.nc', '/net/projects/forexd/WP1/02_ImprovedLabels/Scripts/ForExD-WP1-P1/results//region_08_dca_filtered_ids_usda_polygons_EPSG_27705.shp', '/net/projects/forexd/WP1/Data/CONUS/tcc/wp1_nlcd_tcc_conus_2017_v2021_4_20m_EPSG_27705_cropped_region_08.tif', 'EPSG:27705', '/net/projects/forexd/WP1/02_ImprovedLabels/Scripts/ForExD-WP1-P1/results//overlapping_results/']' returned non-zero exit status 1.
2024-09-13 13:03:11,060 - Error: EQUI7_NA020M_E084N030T3_rqatrend_VH_A_thresh_3.0_year_2021_cluster_compressed.nc - Command '['python', '03_1_s1_polygon_extraction_relabeling.py', '/net/projects/forexd/WP1/Data/S1_TILES_R8/s1_change_detection_northamerica/EQUI7_NA020M_E084N030T3_rqatrend_VH_A_thresh_3.0_year_2021_cluster_compressed.nc', '/net/projects/forexd/WP1/02_ImprovedLabels/Scripts/ForExD-WP1-P1/results//region_08_dca_filtered_ids_usda_polygons_EPSG_27705.shp', '/net/projects/forexd/WP1/Data/CONUS/tcc/wp1_nlcd_tcc_conus_2017_v2021_4_20m_EPSG_27705_cropped_region_08.tif', 'EPSG:27705', '/net/projects/forexd/WP1/02_ImprovedLabels/Scripts/ForExD-WP1-P1/results//overlapping_results/']' returned non-zero exit status 1.
2024-09-13 13:03:11,075 - Error: EQUI7_NA020M_E093N030T3_rqatrend_VH_A_thresh_3.0_year_2018_cluster_compressed.nc - Command '['python', '03_1_s1_polygon_extraction_relabeling.py', '/net/projects/forexd/WP1/Data/S1_TILES_R8/s1_change_detection_northamerica/EQUI7_NA020M_E093N030T3_rqatrend_VH_A_thresh_3.0_year_2018_cluster_compressed.nc', '/net/projects/forexd/WP1/02_ImprovedLabels/Scripts/ForExD-WP1-P1/results//region_08_dca_filtered_ids_usda_polygons_EPSG_27705.shp', '/net/projects/forexd/WP1/Data/CONUS/tcc/wp1_nlcd_tcc_conus_2017_v2021_4_20m_EPSG_27705_cropped_region_08.tif', 'EPSG:27705', '/net/projects/forexd/WP1/02_ImprovedLabels/Scripts/ForExD-WP1-P1/results//overlapping_results/']' returned non-zero exit status 1.
2024-09-13 13:03:11,081 - Error: EQUI7_NA020M_E084N030T3_rqatrend_VH_A_thresh_3.0_year_2016_cluster_compressed.nc - Command '['python', '03_1_s1_polygon_extraction_relabeling.py', '/net/projects/forexd/WP1/Data/S1_TILES_R8/s1_change_detection_northamerica/EQUI7_NA020M_E084N030T3_rqatrend_VH_A_thresh_3.0_year_2016_cluster_compressed.nc', '/net/projects/forexd/WP1/02_ImprovedLabels/Scripts/ForExD-WP1-P1/results//region_08_dca_filtered_ids_usda_polygons_EPSG_27705.shp', '/net/projects/forexd/WP1/Data/CONUS/tcc/wp1_nlcd_tcc_conus_2017_v2021_4_20m_EPSG_27705_cropped_region_08.tif', 'EPSG:27705', '/net/projects/forexd/WP1/02_ImprovedLabels/Scripts/ForExD-WP1-P1/results//overlapping_results/']' returned non-zero exit status 1.
2024-09-13 13:03:11,103 - Error: EQUI7_NA020M_E087N024T3_rqatrend_VH_A_thresh_3.0_year_2019_cluster_compressed.nc - Command '['python', '03_1_s1_polygon_extraction_relabeling.py', '/net/projects/forexd/WP1/Data/S1_TILES_R8/s1_change_detection_northamerica/EQUI7_NA020M_E087N024T3_rqatrend_VH_A_thresh_3.0_year_2019_cluster_compressed.nc', '/net/projects/forexd/WP1/02_ImprovedLabels/Scripts/ForExD-WP1-P1/results//region_08_dca_filtered_ids_usda_polygons_EPSG_27705.shp', '/net/projects/forexd/WP1/Data/CONUS/tcc/wp1_nlcd_tcc_conus_2017_v2021_4_20m_EPSG_27705_cropped_region_08.tif', 'EPSG:27705', '/net/projects/forexd/WP1/02_ImprovedLabels/Scripts/ForExD-WP1-P1/results//overlapping_results/']' returned non-zero exit status 1.
2024-09-13 13:03:11,738 - Error: EQUI7_NA020M_E090N024T3_rqatrend_VH_A_thresh_3.0_year_2020_cluster_compressed.nc - Command '['python', '03_1_s1_polygon_extraction_relabeling.py', '/net/projects/forexd/WP1/Data/S1_TILES_R8/s1_change_detection_northamerica/EQUI7_NA020M_E090N024T3_rqatrend_VH_A_thresh_3.0_year_2020_cluster_compressed.nc', '/net/projects/forexd/WP1/02_ImprovedLabels/Scripts/ForExD-WP1-P1/results//region_08_dca_filtered_ids_usda_polygons_EPSG_27705.shp', '/net/projects/forexd/WP1/Data/CONUS/tcc/wp1_nlcd_tcc_conus_2017_v2021_4_20m_EPSG_27705_cropped_region_08.tif', 'EPSG:27705', '/net/projects/forexd/WP1/02_ImprovedLabels/Scripts/ForExD-WP1-P1/results//overlapping_results/']' returned non-zero exit status 1.
2024-09-13 13:03:11,752 - Error: EQUI7_NA020M_E090N024T3_rqatrend_VH_A_thresh_3.0_year_2017_cluster_compressed.nc - Command '['python', '03_1_s1_polygon_extraction_relabeling.py', '/net/projects/forexd/WP1/Data/S1_TILES_R8/s1_change_detection_northamerica/EQUI7_NA020M_E090N024T3_rqatrend_VH_A_thresh_3.0_year_2017_cluster_compressed.nc', '/net/projects/forexd/WP1/02_ImprovedLabels/Scripts/ForExD-WP1-P1/results//region_08_dca_filtered_ids_usda_polygons_EPSG_27705.shp', '/net/projects/forexd/WP1/Data/CONUS/tcc/wp1_nlcd_tcc_conus_2017_v2021_4_20m_EPSG_27705_cropped_region_08.tif', 'EPSG:27705', '/net/projects/forexd/WP1/02_ImprovedLabels/Scripts/ForExD-WP1-P1/results//overlapping_results/']' returned non-zero exit status 1.
2024-09-13 13:03:11,768 - Error: EQUI7_NA020M_E087N030T3_rqatrend_VH_A_thresh_3.0_year_2019_cluster_compressed.nc - Command '['python', '03_1_s1_polygon_extraction_relabeling.py', '/net/projects/forexd/WP1/Data/S1_TILES_R8/s1_change_detection_northamerica/EQUI7_NA020M_E087N030T3_rqatrend_VH_A_thresh_3.0_year_2019_cluster_compressed.nc', '/net/projects/forexd/WP1/02_ImprovedLabels/Scripts/ForExD-WP1-P1/results//region_08_dca_filtered_ids_usda_polygons_EPSG_27705.shp', '/net/projects/forexd/WP1/Data/CONUS/tcc/wp1_nlcd_tcc_conus_2017_v2021_4_20m_EPSG_27705_cropped_region_08.tif', 'EPSG:27705', '/net/projects/forexd/WP1/02_ImprovedLabels/Scripts/ForExD-WP1-P1/results//overlapping_results/']' returned non-zero exit status 1.
2024-09-13 13:03:11,768 - Error: EQUI7_NA020M_E093N027T3_rqatrend_VH_A_thresh_3.0_year_2019_cluster_compressed.nc - Command '['python', '03_1_s1_polygon_extraction_relabeling.py', '/net/projects/forexd/WP1/Data/S1_TILES_R8/s1_change_detection_northamerica/EQUI7_NA020M_E093N027T3_rqatrend_VH_A_thresh_3.0_year_2019_cluster_compressed.nc', '/net/projects/forexd/WP1/02_ImprovedLabels/Scripts/ForExD-WP1-P1/results//region_08_dca_filtered_ids_usda_polygons_EPSG_27705.shp', '/net/projects/forexd/WP1/Data/CONUS/tcc/wp1_nlcd_tcc_conus_2017_v2021_4_20m_EPSG_27705_cropped_region_08.tif', 'EPSG:27705', '/net/projects/forexd/WP1/02_ImprovedLabels/Scripts/ForExD-WP1-P1/results//overlapping_results/']' returned non-zero exit status 1.
2024-09-13 13:03:11,775 - Error: EQUI7_NA020M_E084N024T3_rqatrend_VH_A_thresh_3.0_year_2021_cluster_compressed.nc - Command '['python', '03_1_s1_polygon_extraction_relabeling.py', '/net/projects/forexd/WP1/Data/S1_TILES_R8/s1_change_detection_northamerica/EQUI7_NA020M_E084N024T3_rqatrend_VH_A_thresh_3.0_year_2021_cluster_compressed.nc', '/net/projects/forexd/WP1/02_ImprovedLabels/Scripts/ForExD-WP1-P1/results//region_08_dca_filtered_ids_usda_polygons_EPSG_27705.shp', '/net/projects/forexd/WP1/Data/CONUS/tcc/wp1_nlcd_tcc_conus_2017_v2021_4_20m_EPSG_27705_cropped_region_08.tif', 'EPSG:27705', '/net/projects/forexd/WP1/02_ImprovedLabels/Scripts/ForExD-WP1-P1/results//overlapping_results/']' returned non-zero exit status 1.
2024-09-13 13:03:11,791 - Error: EQUI7_NA020M_E087N027T3_rqatrend_VH_A_thresh_3.0_year_2018_cluster_compressed.nc - Command '['python', '03_1_s1_polygon_extraction_relabeling.py', '/net/projects/forexd/WP1/Data/S1_TILES_R8/s1_change_detection_northamerica/EQUI7_NA020M_E087N027T3_rqatrend_VH_A_thresh_3.0_year_2018_cluster_compressed.nc', '/net/projects/forexd/WP1/02_ImprovedLabels/Scripts/ForExD-WP1-P1/results//region_08_dca_filtered_ids_usda_polygons_EPSG_27705.shp', '/net/projects/forexd/WP1/Data/CONUS/tcc/wp1_nlcd_tcc_conus_2017_v2021_4_20m_EPSG_27705_cropped_region_08.tif', 'EPSG:27705', '/net/projects/forexd/WP1/02_ImprovedLabels/Scripts/ForExD-WP1-P1/results//overlapping_results/']' returned non-zero exit status 1.
2024-09-13 13:03:11,811 - Error: EQUI7_NA020M_E099N033T3_rqatrend_VH_A_thresh_3.0_year_2016_cluster_compressed.nc - Command '['python', '03_1_s1_polygon_extraction_relabeling.py', '/net/projects/forexd/WP1/Data/S1_TILES_R8/s1_change_detection_northamerica/EQUI7_NA020M_E099N033T3_rqatrend_VH_A_thresh_3.0_year_2016_cluster_compressed.nc', '/net/projects/forexd/WP1/02_ImprovedLabels/Scripts/ForExD-WP1-P1/results//region_08_dca_filtered_ids_usda_polygons_EPSG_27705.shp', '/net/projects/forexd/WP1/Data/CONUS/tcc/wp1_nlcd_tcc_conus_2017_v2021_4_20m_EPSG_27705_cropped_region_08.tif', 'EPSG:27705', '/net/projects/forexd/WP1/02_ImprovedLabels/Scripts/ForExD-WP1-P1/results//overlapping_results/']' returned non-zero exit status 1.
2024-09-13 13:03:11,813 - Error: EQUI7_NA020M_E099N033T3_rqatrend_VH_A_thresh_3.0_year_2021_cluster_compressed.nc - Command '['python', '03_1_s1_polygon_extraction_relabeling.py', '/net/projects/forexd/WP1/Data/S1_TILES_R8/s1_change_detection_northamerica/EQUI7_NA020M_E099N033T3_rqatrend_VH_A_thresh_3.0_year_2021_cluster_compressed.nc', '/net/projects/forexd/WP1/02_ImprovedLabels/Scripts/ForExD-WP1-P1/results//region_08_dca_filtered_ids_usda_polygons_EPSG_27705.shp', '/net/projects/forexd/WP1/Data/CONUS/tcc/wp1_nlcd_tcc_conus_2017_v2021_4_20m_EPSG_27705_cropped_region_08.tif', 'EPSG:27705', '/net/projects/forexd/WP1/02_ImprovedLabels/Scripts/ForExD-WP1-P1/results//overlapping_results/']' returned non-zero exit status 1.
2024-09-13 13:03:11,821 - Error: EQUI7_NA020M_E096N027T3_rqatrend_VH_A_thresh_3.0_year_2018_cluster_compressed.nc - Command '['python', '03_1_s1_polygon_extraction_relabeling.py', '/net/projects/forexd/WP1/Data/S1_TILES_R8/s1_change_detection_northamerica/EQUI7_NA020M_E096N027T3_rqatrend_VH_A_thresh_3.0_year_2018_cluster_compressed.nc', '/net/projects/forexd/WP1/02_ImprovedLabels/Scripts/ForExD-WP1-P1/results//region_08_dca_filtered_ids_usda_polygons_EPSG_27705.shp', '/net/projects/forexd/WP1/Data/CONUS/tcc/wp1_nlcd_tcc_conus_2017_v2021_4_20m_EPSG_27705_cropped_region_08.tif', 'EPSG:27705', '/net/projects/forexd/WP1/02_ImprovedLabels/Scripts/ForExD-WP1-P1/results//overlapping_results/']' returned non-zero exit status 1.
2024-09-13 13:03:11,835 - Error: EQUI7_NA020M_E084N024T3_rqatrend_VH_A_thresh_3.0_year_2016_cluster_compressed.nc - Command '['python', '03_1_s1_polygon_extraction_relabeling.py', '/net/projects/forexd/WP1/Data/S1_TILES_R8/s1_change_detection_northamerica/EQUI7_NA020M_E084N024T3_rqatrend_VH_A_thresh_3.0_year_2016_cluster_compressed.nc', '/net/projects/forexd/WP1/02_ImprovedLabels/Scripts/ForExD-WP1-P1/results//region_08_dca_filtered_ids_usda_polygons_EPSG_27705.shp', '/net/projects/forexd/WP1/Data/CONUS/tcc/wp1_nlcd_tcc_conus_2017_v2021_4_20m_EPSG_27705_cropped_region_08.tif', 'EPSG:27705', '/net/projects/forexd/WP1/02_ImprovedLabels/Scripts/ForExD-WP1-P1/results//overlapping_results/']' returned non-zero exit status 1.
